timestamp,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,surface_pressure,hour
2025-01-23 00:00:00,44.5,49.8,386.0,24.2,18.4,54.0,15.8,53.968857,9.473541,345.69968,1015.3595,0
2025-01-23 01:00:00,43.7,48.4,547.0,31.1,19.1,45.0,15.4,58.291676,8.827343,343.41257,1016.2575,1
2025-01-23 02:00:00,45.5,49.6,802.0,40.3,20.1,33.0,15.1,58.818638,9.6228485,352.47626,1016.8561,2
2025-01-23 03:00:00,51.6,55.3,965.0,44.2,20.8,32.0,15.35,55.73829,9.181765,358.8767,1017.55615,3
2025-01-23 04:00:00,53.0,56.7,948.0,38.1,21.4,53.0,16.85,47.932686,7.040739,4.398633,1018.45984,4
2025-01-23 05:00:00,45.9,52.6,838.0,26.7,21.7,84.0,19.45,36.675182,6.0721655,11.976112,1019.067,5
2025-01-23 06:00:00,32.7,44.9,711.0,17.0,20.8,109.0,22.0,29.320587,5.6521144,9.16228,1019.07404,6
2025-01-23 07:00:00,21.7,37.3,567.0,11.1,17.7,120.0,24.2,23.996792,6.8423676,26.564985,1017.8811,7
2025-01-23 08:00:00,18.5,34.0,407.0,6.8,13.4,124.0,25.55,19.180855,6.889557,19.855309,1016.586,8
2025-01-23 09:00:00,15.8,29.7,302.0,4.3,10.1,126.0,26.1,16.046677,6.9270773,24.567156,1015.4881,9
2025-01-23 10:00:00,13.2,25.3,273.0,3.3,8.7,127.0,26.4,12.514948,8.415842,48.468323,1014.6897,10
2025-01-23 11:00:00,11.7,22.2,299.0,4.1,8.2,125.0,26.2,13.348256,10.094454,58.861095,1014.48926,11
2025-01-23 12:00:00,10.0,15.9,399.0,7.5,7.9,117.0,25.7,14.48816,9.82114,63.904633,1014.68774,12
2025-01-23 13:00:00,12.4,16.2,647.0,16.4,8.6,102.0,24.75,15.273955,12.031756,51.072456,1015.38464,13
2025-01-23 14:00:00,16.6,19.0,967.0,28.4,9.5,80.0,23.4,16.687405,10.152064,52.92685,1016.0804,14
2025-01-23 15:00:00,17.5,19.7,1150.0,36.0,10.1,65.0,22.2,18.69558,10.486448,39.427776,1016.9763,15
2025-01-23 16:00:00,16.7,19.2,1074.0,35.3,10.1,61.0,20.95,21.808851,9.835975,34.56259,1017.4724,16
2025-01-23 17:00:00,16.2,18.5,860.0,30.2,9.7,63.0,20.05,24.091074,9.734988,33.6901,1017.27,17
2025-01-23 18:00:00,15.1,17.1,662.0,24.8,9.1,66.0,19.15,25.290016,10.296251,36.469334,1017.0677,18
2025-01-23 19:00:00,13.0,14.9,524.0,19.9,8.0,70.0,18.5,24.92602,11.9466305,30.815645,1016.56616,19
2025-01-23 20:00:00,10.7,13.3,403.0,14.7,6.6,76.0,18.1,24.360601,12.204212,37.208004,1015.8655,20
2025-01-23 21:00:00,9.4,12.9,315.0,10.6,5.7,80.0,17.8,24.550003,11.1090765,40.399834,1015.9648,21
2025-01-23 22:00:00,8.8,13.1,254.0,7.7,5.6,82.0,17.2,25.974161,11.592895,25.769283,1015.66315,22
2025-01-23 23:00:00,8.8,13.6,226.0,6.0,5.9,83.0,16.4,28.669983,11.304229,9.16228,1015.6608,23
2025-01-24 00:00:00,9.1,14.5,276.0,7.1,6.5,79.0,15.85,31.145247,11.304229,9.16228,1015.75916,0
2025-01-24 01:00:00,9.7,15.3,473.0,13.7,7.6,70.0,15.4,33.983364,10.239453,10.124612,1016.5573,1
2025-01-24 02:00:00,11.7,17.3,746.0,22.5,9.1,59.0,15.0,34.99487,10.564941,13.799514,1017.05554,2
2025-01-24 03:00:00,15.7,21.2,928.0,27.0,10.7,57.0,14.95,35.363796,10.534229,16.88688,1017.655,3
2025-01-24 04:00:00,18.6,23.2,939.0,22.8,12.5,72.0,16.45,32.361637,9.278297,18.083544,1018.3586,4
2025-01-24 05:00:00,15.9,22.8,858.0,14.3,14.2,96.0,19.25,27.529564,7.968939,18.435053,1018.6667,5
2025-01-24 06:00:00,15.1,20.0,752.0,7.6,15.3,116.0,22.1,24.559874,8.854829,26.564985,1018.1751,6
2025-01-24 07:00:00,15.5,19.4,615.0,5.1,15.0,126.0,24.1,21.840317,12.538134,50.82635,1017.08136,7
2025-01-24 08:00:00,15.7,19.2,452.0,4.4,14.0,132.0,25.05,18.577995,13.306615,59.96681,1015.685,8
2025-01-24 09:00:00,15.9,19.0,347.0,4.4,13.2,135.0,25.6,17.272638,12.801531,62.354122,1014.4877,9
2025-01-24 10:00:00,16.2,19.0,321.0,4.2,12.9,137.0,25.85,16.285898,12.96125,62.723324,1013.6889,10
2025-01-24 11:00:00,16.8,19.3,353.0,4.7,12.8,137.0,25.7,16.431355,13.0447235,62.02062,1013.4887,11
2025-01-24 12:00:00,16.8,19.1,460.0,8.2,13.5,127.0,25.15,16.977348,12.638513,63.79995,1013.78687,12
2025-01-24 13:00:00,19.5,21.2,718.0,18.4,13.9,108.0,24.45,18.296272,12.074766,63.435013,1014.58435,13
2025-01-24 14:00:00,24.4,25.8,1052.0,32.2,14.5,82.0,23.65,20.649147,11.545284,59.03632,1015.58136,14
2025-01-24 15:00:00,25.8,27.1,1254.0,41.4,14.9,63.0,22.75,22.937262,12.061343,52.274952,1016.0787,15
2025-01-24 16:00:00,25.6,26.9,1213.0,41.7,15.1,56.0,21.85,26.035126,12.145665,50.411907,1016.6756,16
2025-01-24 17:00:00,25.3,26.9,1040.0,37.4,15.1,55.0,21.05,28.23631,9.422101,46.54811,1016.67346,17
2025-01-24 18:00:00,24.9,26.5,861.0,32.3,14.6,57.0,19.7,30.800106,9.826088,28.442837,1016.56964,18
2025-01-24 19:00:00,22.9,24.6,702.0,27.3,13.2,60.0,18.35,32.56174,9.904906,19.093594,1016.1662,19
2025-01-24 20:00:00,19.5,21.2,536.0,21.5,11.3,66.0,17.75,32.85701,9.847496,18.103857,1015.7646,20
2025-01-24 21:00:00,16.4,18.0,412.0,16.6,9.7,71.0,17.25,33.06741,9.6932955,15.068549,1015.4636,21
2025-01-24 22:00:00,14.4,15.9,336.0,12.2,8.6,75.0,16.8,33.415737,9.9977,13.535882,1015.3624,22
2025-01-24 23:00:00,13.3,14.7,301.0,8.6,7.9,79.0,16.3,33.755226,10.739833,13.5704565,1015.26086,23
2025-01-25 00:00:00,13.1,14.4,340.0,8.7,7.7,78.0,15.9,34.006332,11.103243,16.966234,1015.05975,0
2025-01-25 01:00:00,13.6,15.0,518.0,15.3,8.5,70.0,15.45,36.158257,11.103243,16.966234,1015.658,1
2025-01-25 02:00:00,15.8,17.2,769.0,24.1,9.7,59.0,15.2,36.21568,11.165805,20.772345,1016.15704,2
2025-01-25 03:00:00,20.3,21.7,930.0,28.9,11.3,57.0,15.4,35.239773,11.269782,26.564985,1016.85706,3
2025-01-25 04:00:00,23.9,25.1,920.0,25.9,13.9,71.0,17.05,31.152435,10.32924,22.543112,1017.5612,4
2025-01-25 05:00:00,22.0,23.7,820.0,18.9,16.9,93.0,20.15,24.47328,8.461915,23.838743,1017.96985,5
2025-01-25 06:00:00,17.1,22.6,710.0,12.9,18.8,112.0,23.15,19.071775,9.54,31.890757,1017.8782,6
2025-01-25 07:00:00,13.3,28.5,591.0,9.3,18.5,123.0,24.7,15.959714,8.274128,45.88132,1016.6832,7
2025-01-25 08:00:00,12.7,25.5,461.0,6.7,17.0,131.0,25.65,14.2625675,6.4096174,51.842735,1015.28723,8
2025-01-25 09:00:00,12.7,22.4,397.0,5.5,16.0,135.0,26.15,13.640876,3.6,90.0,1014.18945,9
2025-01-25 10:00:00,13.1,20.4,342.0,3.5,16.0,140.0,26.2,13.857219,3.0652895,183.3664,1013.49005,10
2025-01-25 11:00:00,13.2,18.8,352.0,3.0,16.6,141.0,25.7,19.218061,7.0107627,209.19739,1012.9891,11
2025-01-25 12:00:00,12.2,14.8,671.0,11.0,20.8,131.0,24.65,30.169094,8.281956,227.6426,1012.9862,12
2025-01-25 13:00:00,18.7,20.4,1340.5,36.3,24.9,98.0,24.05,29.279892,8.139901,234.90411,1013.38434,13
2025-01-25 14:00:00,39.8,41.3,1340.5,60.75,30.3,53.0,22.45,32.476345,9.0018,258.4654,1013.8796,14
2025-01-25 15:00:00,52.0,53.4,1340.5,60.75,32.35,20.0,21.4,33.322895,8.2584505,286.46008,1014.5761,15
2025-01-25 16:00:00,52.0,53.2,1340.5,60.75,32.2,11.0,20.6,30.947474,6.269067,309.17365,1015.2732,16
2025-01-25 17:00:00,47.7,48.7,1340.5,60.75,28.5,15.0,20.15,27.28688,4.73506,351.2539,1015.57184,17
2025-01-25 18:00:00,42.1,42.7,1340.5,60.75,24.6,19.0,19.6,28.642675,6.5248446,24.443953,1015.57025,18
2025-01-25 19:00:00,38.3,38.9,1340.5,60.75,20.6,19.0,18.7,31.178413,7.193247,31.701384,1015.4678,19
2025-01-25 20:00:00,35.5,36.1,1261.0,60.75,16.3,18.0,17.65,30.653347,7.0843205,27.216026,1015.16473,20
2025-01-25 21:00:00,33.6,34.1,688.0,60.75,13.0,19.0,16.75,32.921986,7.0843205,27.216026,1014.8625,21
2025-01-25 22:00:00,32.1,32.6,410.0,54.0,11.3,22.0,16.1,35.44487,6.8541956,23.198618,1014.5609,22
2025-01-25 23:00:00,30.5,31.0,319.0,41.8,10.8,26.0,15.2,39.201233,8.11798,3.8140097,1014.25854,23
2025-01-26 00:00:00,34.0,34.3,375.0,49.1,11.6,11.0,14.8,39.366203,8.507737,6.0723705,1014.05743,0
2025-01-26 01:00:00,32.8,33.1,661.0,48.0,12.5,7.0,14.2,41.962437,7.0591216,19.359097,1014.4555,1
2025-01-26 02:00:00,36.3,36.6,1095.0,46.2,14.0,2.0,14.05,42.069443,7.0015144,17.969234,1015.2542,2
2025-01-26 03:00:00,49.2,49.5,1340.5,43.2,17.6,9.0,14.25,41.083443,7.289444,20.224945,1015.5546,3
2025-01-26 04:00:00,55.449999999999996,56.7,1340.5,38.3,25.5,37.0,16.35,35.64588,5.1919937,33.6901,1016.1604,4
2025-01-26 05:00:00,33.9,37.1,1340.5,32.2,32.35,76.0,19.65,29.811033,3.8268526,41.185837,1016.7692,5
2025-01-26 06:00:00,26.4,36.8,1217.0,26.4,32.35,109.0,22.4,29.124054,2.4216523,41.98713,1016.37756,6
2025-01-26 07:00:00,23.0,33.4,1038.0,20.6,32.35,129.0,24.35,24.208271,0.17999999,180.0,1015.2835,7
2025-01-26 08:00:00,22.8,31.8,815.0,15.1,32.35,142.0,25.45,21.18634,3.0758414,200.55612,1013.8878,8
2025-01-26 09:00:00,23.7,32.1,645.0,11.8,32.35,151.0,25.75,23.650612,6.6087217,209.35765,1012.68933,9
2025-01-26 10:00:00,24.7,33.1,550.0,10.1,32.35,159.0,25.0,40.76605,11.196232,216.50153,1012.1878,10
2025-01-26 11:00:00,25.6,34.5,508.0,10.7,32.35,162.0,24.1,44.17904,12.221457,226.1934,1011.9854,11
2025-01-26 12:00:00,21.0,27.7,551.0,15.4,32.35,148.0,23.25,42.92701,10.1902895,234.34457,1011.9833,12
2025-01-26 13:00:00,28.7,35.6,741.0,36.4,32.35,111.0,22.7,42.059418,8.2584505,249.59003,1012.1816,13
2025-01-26 14:00:00,35.9,44.0,1017.0,60.75,31.7,59.0,21.45,52.570663,8.131936,264.92047,1012.6777,14
2025-01-26 15:00:00,38.1,47.1,1223.0,60.75,28.7,21.0,20.65,57.07265,7.172949,287.52567,1013.3748,15
2025-01-26 16:00:00,40.7,50.1,1309.0,60.75,28.3,8.0,19.95,59.59451,7.2403865,304.8754,1014.07245,16
2025-01-26 17:00:00,44.9,54.0,1325.0,60.75,29.1,9.0,19.2,64.10218,7.0407386,327.52884,1014.17004,17
2025-01-26 18:00:00,50.3,57.6,1274.0,60.75,29.0,10.0,18.4,69.17998,7.1321807,349.82455,1014.26776,18
2025-01-26 19:00:00,52.5,58.8,1123.0,60.75,27.0,9.0,17.6,73.46609,7.731622,347.90527,1013.9657,19
2025-01-26 20:00:00,49.9,55.8,904.0,60.75,24.2,8.0,17.1,76.321465,7.754637,338.19852,1013.6644,20
2025-01-26 21:00:00,46.1,52.0,711.0,60.75,21.7,8.0,16.65,79.04559,7.9138603,342.80136,1013.2635,21
2025-01-26 22:00:00,42.4,48.7,532.0,60.75,19.9,8.0,16.35,80.56803,7.8625183,344.05453,1012.963,22
2025-01-26 23:00:00,38.9,45.4,380.0,60.75,18.3,9.0,16.1,81.86189,7.689603,343.68607,1012.6625,23
2025-01-27 00:00:00,40.4,46.9,388.0,55.8,16.7,8.0,15.6,82.0668,7.519175,348.95908,1012.4613,0
2025-01-27 01:00:00,39.3,45.4,696.0,52.3,17.0,4.0,14.6,78.74703,7.208994,2.8623457,1013.15784,1
2025-01-27 02:00:00,43.1,49.1,1164.0,47.4,17.7,0.0,14.3,72.63378,5.637765,16.699326,1013.4566,2
2025-01-27 03:00:00,55.449999999999996,62.9,1340.5,42.9,19.7,6.0,14.25,65.61955,6.198903,25.820946,1013.95593,3
2025-01-27 04:00:00,55.449999999999996,72.2,1340.5,40.0,24.0,28.0,16.3,50.677883,4.829907,26.564985,1014.46155,4
2025-01-27 05:00:00,39.6,55.4,1340.5,37.4,29.7,60.0,19.7,37.264336,1.9134263,41.185837,1014.6712,5
2025-01-27 06:00:00,32.6,46.9,1340.5,33.6,32.35,89.0,22.65,29.297081,0.35999998,180.0,1014.57965,6
2025-01-27 07:00:00,26.5,35.5,1172.0,26.4,32.35,114.0,24.75,23.888748,1.2074767,206.56499,1013.2863,7
2025-01-27 08:00:00,25.7,32.2,838.0,17.9,32.35,137.0,26.3,20.074078,2.3051248,218.65984,1011.6917,8
2025-01-27 09:00:00,26.5,32.4,593.0,12.7,32.35,151.0,27.05,22.059221,5.5450516,215.75398,1010.3951,9
2025-01-27 10:00:00,27.6,33.4,502.0,12.0,32.35,154.0,26.25,39.781414,10.436895,212.3196,1009.6933,10
2025-01-27 11:00:00,28.4,34.2,499.0,14.4,32.35,147.0,24.8,51.235577,11.844492,216.34755,1009.58936,11
2025-01-27 12:00:00,25.6,28.6,559.0,19.6,32.35,137.0,23.65,50.107395,10.075177,228.62158,1009.8859,12
2025-01-27 13:00:00,30.2,33.3,693.0,32.9,32.35,105.0,22.4,63.15518,8.131936,242.30061,1010.2825,13
2025-01-27 14:00:00,33.1,36.3,888.0,51.3,28.0,60.0,21.1,78.17697,7.5685663,267.27374,1010.978,14
2025-01-27 15:00:00,33.5,37.3,1086.0,60.75,22.6,26.0,20.6,83.73092,7.1321807,280.17545,1011.5763,15
2025-01-27 16:00:00,35.4,38.9,1321.0,60.75,21.8,12.0,20.1,86.90167,6.050785,292.751,1011.7745,16
2025-01-27 17:00:00,39.0,42.3,1340.5,60.75,23.2,7.0,19.5,89.62947,4.942631,326.88864,1012.07275,17
2025-01-27 18:00:00,44.1,47.0,1340.5,60.75,23.8,5.0,18.65,93.32368,5.6835546,10.954029,1012.0702,18
2025-01-27 19:00:00,48.0,50.3,1340.5,60.75,22.3,3.0,17.85,96.285934,6.2145634,349.99207,1011.9681,19
2025-01-27 20:00:00,47.3,49.5,1002.0,60.75,20.1,3.0,17.3,96.270515,7.3997297,341.56494,1011.4669,20
2025-01-27 21:00:00,44.0,46.1,678.0,60.75,18.1,4.0,16.8,95.03621,7.7983837,341.14676,1011.16583,21
2025-01-27 22:00:00,40.2,42.3,492.0,60.0,16.5,5.0,16.25,94.40817,7.3447943,342.8972,1010.5648,22
2025-01-27 23:00:00,36.0,38.0,378.0,54.8,15.2,7.0,15.85,94.08803,7.42159,345.9637,1010.36365,23
2025-01-28 00:00:00,32.1,34.2,376.0,51.1,15.2,9.0,15.45,94.07026,6.9899354,348.11136,1010.2625,0
2025-01-28 01:00:00,28.6,31.1,555.0,49.6,16.3,6.0,14.05,95.86466,5.0688457,353.88458,1011.0578,1
2025-01-28 02:00:00,31.3,34.0,846.0,47.3,18.0,3.0,14.0,92.78412,2.968636,345.9637,1011.6572,2
2025-01-28 03:00:00,44.2,46.7,1082.0,44.2,20.6,9.0,14.0,89.20456,3.6179552,354.2895,1012.3567,3
2025-01-28 04:00:00,42.8,46.0,1228.0,40.2,24.4,30.0,15.65,79.68351,3.4247334,356.98727,1012.86096,4
2025-01-28 05:00:00,30.9,36.0,1319.0,35.4,29.2,61.0,19.6,53.322624,2.5071096,338.9624,1013.5719,5
2025-01-28 06:00:00,25.0,29.9,1287.0,30.1,32.35,89.0,23.1,40.502968,1.5484185,215.53777,1013.3818,6
2025-01-28 07:00:00,24.6,27.8,1033.0,23.3,32.35,115.0,25.15,34.0422,4.0249224,206.56499,1012.38806,7
2025-01-28 08:00:00,25.7,28.3,655.0,16.1,32.35,139.0,25.65,39.350697,8.92408,221.72942,1011.3904,8
2025-01-28 09:00:00,26.4,29.0,386.0,11.6,32.35,152.0,25.6,47.445995,10.825469,227.02136,1010.391,9
2025-01-28 10:00:00,26.0,28.4,317.0,10.6,32.35,151.0,25.2,49.70481,11.414043,232.04572,1009.79047,10
2025-01-28 11:00:00,24.6,26.8,357.0,12.4,32.35,140.0,24.8,47.695534,10.296251,233.53067,1009.38947,11
2025-01-28 12:00:00,20.3,21.7,459.0,18.4,32.35,126.0,23.7,56.527596,9.19939,239.42085,1009.2866,12
2025-01-28 13:00:00,21.1,22.5,664.0,31.3,29.2,95.0,22.55,71.10143,7.729527,242.24155,1009.6832,13
2025-01-28 14:00:00,24.9,27.0,932.0,49.0,22.5,53.0,21.4,84.8765,6.452441,247.01126,1010.2796,14
2025-01-28 15:00:00,25.5,27.8,1092.0,60.75,17.4,22.0,20.95,88.90236,6.9899354,258.11136,1010.8778,15
2025-01-28 16:00:00,25.1,27.5,1057.0,60.75,15.5,14.0,20.65,88.60113,7.247096,255.61856,1011.2765,16
2025-01-28 17:00:00,24.9,27.5,916.0,57.8,15.0,18.0,20.45,88.30779,7.968939,251.56496,1011.6756,17
2025-01-28 18:00:00,24.9,27.6,763.0,52.0,14.4,24.0,20.2,88.5643,7.731622,257.90524,1011.77484,18
2025-01-28 19:00:00,24.4,27.5,614.0,45.6,12.9,28.0,19.85,90.220406,7.748368,272.66293,1011.7739,19
2025-01-28 20:00:00,23.2,27.0,454.0,37.8,11.3,34.0,19.45,92.19876,7.689603,290.55612,1011.67303,20
2025-01-28 21:00:00,21.6,27.1,331.0,30.4,9.8,40.0,19.1,93.63964,8.131936,297.69937,1011.8717,21
2025-01-28 22:00:00,20.7,30.4,235.0,22.4,8.3,46.0,18.8,94.51371,8.427383,289.9832,1011.2714,22
2025-01-28 23:00:00,20.2,36.3,176.0,14.8,6.9,51.0,18.9,93.63025,8.383054,284.93146,1010.87213,23
2025-01-29 00:00:00,19.7,38.4,230.0,11.1,6.0,52.0,18.85,93.33355,8.473393,282.26477,1010.87177,0
2025-01-29 01:00:00,21.0,44.0,519.0,19.9,6.9,41.0,18.0,92.11518,6.66,288.92474,1011.56903,1
2025-01-29 02:00:00,24.8,50.8,922.0,31.7,8.4,26.0,16.95,94.43744,4.942631,303.11136,1012.0655,2
2025-01-29 03:00:00,33.1,58.9,1153.0,38.0,10.3,23.0,17.5,94.7608,4.755544,330.5242,1012.8664,3
2025-01-29 04:00:00,33.3,58.6,1044.0,33.8,13.3,41.0,18.9,93.04262,5.3939967,334.2901,1013.7697,4
2025-01-29 05:00:00,27.1,53.0,762.0,24.1,16.8,70.0,20.45,85.8489,4.0449967,327.72437,1014.47327,5
2025-01-29 06:00:00,20.6,46.0,524.0,15.9,19.1,95.0,23.5,69.28461,7.922045,271.3019,1014.5818,6
2025-01-29 07:00:00,18.2,40.4,404.0,11.3,19.2,110.0,25.15,59.474926,11.35285,267.27374,1013.78687,7
2025-01-29 08:00:00,17.3,38.3,327.0,8.0,18.1,120.0,25.85,55.442844,12.425216,268.33975,1012.6897,8
2025-01-29 09:00:00,16.6,35.9,289.0,6.5,17.1,125.0,26.25,51.778175,12.440851,266.68228,1011.4919,9
2025-01-29 10:00:00,15.8,35.2,288.0,6.5,16.6,123.0,26.3,51.62552,12.703715,262.67368,1010.8924,10
2025-01-29 11:00:00,15.5,34.3,326.0,8.3,16.2,115.0,25.7,53.14986,12.7279215,261.87,1010.59106,11
2025-01-29 12:00:00,16.3,35.3,403.0,12.7,16.2,106.0,24.3,62.177055,11.402683,258.15796,1010.58734,12
2025-01-29 13:00:00,18.2,33.1,563.0,22.1,15.3,91.0,23.15,75.82668,10.272623,258.887,1010.88385,13
2025-01-29 14:00:00,22.7,35.2,761.0,34.8,14.0,72.0,22.05,86.27483,9.801326,262.61404,1011.28033,14
2025-01-29 15:00:00,24.4,39.2,864.0,42.7,12.8,58.0,21.6,89.78524,8.707238,262.8751,1011.77893,15
2025-01-29 16:00:00,25.0,43.1,783.0,41.4,12.0,57.0,21.4,90.049576,8.12197,282.80426,1012.3779,16
2025-01-29 17:00:00,25.3,45.4,607.0,35.2,11.2,62.0,21.35,87.56126,7.8625183,285.94547,1012.37756,17
2025-01-29 18:00:00,25.8,49.5,461.0,29.2,10.4,67.0,21.3,81.73283,8.133928,294.86368,1012.4774,18
2025-01-29 19:00:00,26.6,59.4,398.0,24.5,9.2,69.0,21.35,71.56117,8.827343,286.5874,1012.0778,19
2025-01-29 20:00:00,27.9,71.7,366.0,20.0,8.0,70.0,21.35,66.26034,9.195868,273.3664,1011.5782,20
2025-01-29 21:00:00,29.6,79.9,338.0,17.2,7.3,68.0,20.3,71.36811,8.209263,344.7448,1011.27563,21
2025-01-29 22:00:00,31.9,87.8,268.0,16.7,7.6,61.0,18.85,79.870544,8.452336,26.564985,1011.07166,22
2025-01-29 23:00:00,32.1,83.4,203.0,18.0,8.6,50.0,18.0,85.05423,8.171683,7.59456,1011.1694,23
2025-01-30 00:00:00,31.8,69.6,255.0,22.6,10.2,39.0,17.15,80.93802,8.880405,342.29947,1011.2667,0
2025-01-30 01:00:00,30.5,60.1,554.0,28.0,11.2,33.0,16.3,86.260666,8.528657,7.274921,1012.16345,1
2025-01-30 02:00:00,30.9,58.3,971.0,35.2,12.6,26.0,16.25,73.71348,8.709098,18.060568,1013.06274,2
2025-01-30 03:00:00,35.9,61.5,1232.0,38.4,13.7,27.0,16.9,63.378094,6.698806,6.170083,1013.76404,3
2025-01-30 04:00:00,39.3,63.6,1194.0,34.1,14.2,41.0,18.4,53.36858,4.0249224,10.304792,1014.56757,4
2025-01-30 05:00:00,38.4,78.7,1001.0,25.9,14.5,64.0,20.75,39.155426,2.7238941,7.59456,1015.0738,5
2025-01-30 06:00:00,35.9,84.3,811.0,18.6,14.9,85.0,23.0,31.961226,2.6758924,340.3461,1014.9802,6
2025-01-30 07:00:00,31.8,74.7,664.0,13.7,15.7,104.0,24.85,26.7664,2.907989,291.80148,1013.8862,7
2025-01-30 08:00:00,27.2,63.6,519.0,9.7,16.6,122.0,26.05,24.150677,3.9640884,230.52757,1012.5904,8
2025-01-30 09:00:00,26.7,63.8,414.0,7.4,17.7,135.0,26.45,26.188831,8.400428,224.9999,1011.39233,9
2025-01-30 10:00:00,28.1,69.6,354.0,6.7,19.4,142.0,26.55,26.306942,11.08572,237.60017,1010.5933,10
2025-01-30 11:00:00,30.6,78.9,335.0,7.6,21.3,143.0,26.2,24.790668,12.708816,254.38895,1010.29254,11
2025-01-30 12:00:00,29.4,71.5,374.0,10.2,21.6,134.0,25.15,25.120487,13.060857,262.8751,1010.38965,12
2025-01-30 13:00:00,36.9,86.4,534.0,19.1,20.7,113.0,24.0,28.660227,11.701385,269.11862,1010.38654,13
2025-01-30 14:00:00,43.2,99.7,754.0,31.1,19.4,84.0,22.45,36.647892,9.375563,273.3018,1010.78204,14
2025-01-30 15:00:00,43.4,99.7,868.0,38.3,17.9,64.0,21.65,47.15274,10.658068,265.1561,1011.0796,15
2025-01-30 16:00:00,40.3,87.5,778.0,36.3,16.3,63.0,21.15,55.527397,11.409785,263.6599,1011.57794,16
2025-01-30 17:00:00,36.8,74.3,584.0,29.5,14.5,70.0,20.85,58.06891,10.464798,273.9451,1011.6769,17
2025-01-30 18:00:00,34.6,68.2,417.0,23.2,12.7,76.0,20.8,56.176212,10.674773,275.80664,1011.3768,18
2025-01-30 19:00:00,35.2,78.2,325.0,19.1,10.7,76.0,20.7,55.78148,11.448055,286.44046,1010.8772,19
2025-01-30 20:00:00,39.2,106.4,260.0,15.6,8.6,75.0,20.25,57.351627,12.456468,307.36673,1010.3764,20
2025-01-30 21:00:00,41.7,118.7,218.0,13.0,7.3,72.0,18.45,28.730888,13.141232,336.59528,1010.2713,21
2025-01-30 22:00:00,41.3,116.6,189.0,10.8,7.2,68.0,16.9,21.301554,13.282243,333.43503,1009.9672,22
2025-01-30 23:00:00,41.1,118.5,183.0,9.4,7.9,63.0,15.9,21.771574,13.779114,326.7251,1009.8641,23
2025-01-31 00:00:00,39.7,110.8,220.0,10.9,8.8,55.0,15.35,22.63793,13.5,323.13,1010.0623,0
2025-01-31 01:00:00,40.5,113.4,345.0,17.9,9.7,44.0,15.15,28.62888,13.248049,323.2857,1010.5617,1
2025-01-31 02:00:00,43.2,117.8,514.0,27.3,11.1,31.0,14.95,28.043991,12.638512,324.27252,1011.16046,2
2025-01-31 03:00:00,48.1,119.80000000000001,613.0,32.3,13.2,27.0,15.1,26.856209,11.983188,327.26477,1011.96014,3
2025-01-31 04:00:00,48.4,113.2,577.0,28.9,16.7,41.0,16.6,23.414488,11.298495,329.3494,1012.7639,4
2025-01-31 05:00:00,42.0,117.1,472.0,21.0,20.9,65.0,18.75,18.322468,11.144021,328.8776,1013.3695,5
2025-01-31 06:00:00,35.4,105.7,381.0,14.4,23.9,87.0,20.7,14.810191,10.086427,325.17545,1013.07544,6
2025-01-31 07:00:00,30.2,90.8,332.0,10.8,24.8,104.0,22.4,12.892142,8.967541,308.48022,1012.2808,7
2025-01-31 08:00:00,25.9,71.7,297.0,8.3,24.5,118.0,23.65,12.092115,9.292255,291.59537,1011.1849,8
2025-01-31 09:00:00,22.7,59.1,283.0,7.0,23.6,126.0,24.1,12.708657,10.873252,276.65433,1010.1869,9
2025-01-31 10:00:00,20.0,51.5,285.0,6.6,22.3,126.0,23.9,14.524192,12.245294,268.31534,1009.6871,10
2025-01-31 11:00:00,18.2,48.3,307.0,7.3,20.4,120.0,23.1,18.57406,13.170786,266.08182,1009.4849,11
2025-01-31 12:00:00,17.7,48.3,371.0,9.5,17.6,109.0,21.95,23.907513,12.964998,268.4089,1009.5817,12
2025-01-31 13:00:00,20.0,52.5,522.0,16.6,16.3,95.0,20.75,29.804733,11.901798,273.46817,1009.878,13
2025-01-31 14:00:00,25.8,58.6,715.0,26.3,14.4,75.0,19.9,37.32202,10.658068,274.8439,1010.2755,14
2025-01-31 15:00:00,30.0,69.8,829.0,33.0,12.9,60.0,19.5,42.302822,9.54679,272.16104,1010.8737,15
2025-01-31 16:00:00,34.0,82.4,794.0,33.9,12.1,55.0,19.4,43.30517,10.062305,280.30478,1011.47284,16
2025-01-31 17:00:00,37.8,97.6,682.0,31.7,11.7,56.0,19.15,47.585026,10.081606,271.023,1011.67206,17
2025-01-31 18:00:00,42.0,119.80000000000001,586.0,29.7,11.4,56.0,19.1,52.481125,7.3447943,287.1028,1011.7717,18
2025-01-31 19:00:00,46.7,119.80000000000001,549.0,28.6,11.1,56.0,18.95,53.512005,5.3517847,317.72638,1011.4716,19
2025-01-31 20:00:00,51.3,119.80000000000001,528.0,27.6,10.8,57.0,18.05,59.138447,2.34,360.0,1010.8696,20
2025-01-31 21:00:00,53.7,119.80000000000001,494.0,27.3,10.7,54.0,17.5,60.004128,7.353611,338.45895,1010.5683,21
2025-01-31 22:00:00,54.1,119.80000000000001,398.0,28.1,10.6,44.0,16.0,57.452984,8.0599,330.57263,1010.26404,22
